Date,Short_Sector,Group,Value,Region
2023-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.3244364544198852,US
2023-06-01,Durable Manufacturing,Manufacturing,98.7602,US
2023-06-01,Durable Manufacturing Growth,Manufacturing Growth,-0.18031385121680676,US
2023-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.9645207362448016,US
2023-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.7920155261967432,US
2023-06-01,Nondurable Manufacturing,Manufacturing,95.8474,US
2023-06-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.5159609526231401,US
2023-06-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.743343468689764,US
2023-06-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6785826704549414,US
2023-06-01,Mining,Mining,120.0596,US
2023-06-01,Mining Growth,Mining Growth,0.4297094254173573,US
2023-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,8.75122420109542,US
2023-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.5557713860885105,US
2023-06-01,Electric and Gas Utilities,Utilities,101.71,US
2023-06-01,Electric and Gas Utilities Growth,Utilities Growth,-1.523762681078744,US
2023-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-3.337865859132605,US
2023-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.48842907616342135,US
2023-06-01,Electric Power,Utilities,100.2144,US
2023-06-01,Electric Power Growth,Utilities Growth,-2.1957891675442043,US
2023-06-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-3.1396966012079086,US
2023-06-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.05333765877435503,US
2023-06-01,Natural Gas,Utilities,110.9803,US
2023-06-01,Natural Gas Growth,Utilities Growth,2.7281478807401394,US
2023-06-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-4.394027151383028,US
2023-06-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,3.2276874636539388,US
2023-07-01,Total Index,Total,103.0722,US
2023-07-01,Total Index Growth,Total Growth,0.6752236012771862,US
2023-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.32938500702943685,US
2023-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.13103927713722374,US
2023-07-01,Final Products,Products,101.0357,US
2023-07-01,Final Products Growth,Products Growth,0.7083977074507919,US
2023-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.0652947145332603,US
2023-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.3471684689343335,US
2023-07-01,Consumer Goods,Consumer Goods,101.9324,US
2023-07-01,Consumer Goods Growth,Consumer Goods Growth,1.2169982563243087,US
2023-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.528387381778451,US
2023-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.6407493101314721,US
2023-07-01,Durable Consumer Goods,Consumer Goods,107.886,US
2023-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,2.8283858423443053,US
2023-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.3495616821794667,US
2023-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.438598198521568,US
2023-07-01,Automotive Products,Consumer Goods,113.0279,US
2023-07-01,Automotive Products Growth,Consumer Goods Growth,4.324907561411884,US
2023-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.709275565758907,US
2023-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,3.0299326342107413,US
2023-07-01,Manufacturing Total,Manufacturing,105.4874,US
2023-07-01,Manufacturing Total Growth,Manufacturing Growth,0.6348864120951703,US
2023-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.921221950673324,US
2023-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.1290483564668099,US
2023-07-01,Durable Manufacturing,Manufacturing,98.9219,US
2023-07-01,Durable Manufacturing Growth,Manufacturing Growth,0.16372992359270366,US
2023-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.983103703022814,US
2023-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.602726326771208,US
2023-07-01,Nondurable Manufacturing,Manufacturing,95.835,US
2023-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.01293723147419712,US
2023-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-4.143828071387556,US
2023-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.0319547593342748,US
2023-07-01,Mining,Mining,120.4399,US
2023-07-01,Mining Growth,Mining Growth,0.3167593428597071,US
2023-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,7.8720164040664065,US
2023-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.48775069230122536,US
2023-07-01,Electric and Gas Utilities,Utilities,105.8977,US
2023-07-01,Electric and Gas Utilities Growth,Utilities Growth,4.117294268016924,US
2023-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-2.4164898983082272,US
2023-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.301476822746638,US
2023-07-01,Electric Power,Utilities,105.1436,US
2023-07-01,Electric Power Growth,Utilities Growth,4.91865440495578,US
2023-07-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-1.9371270742872928,US
2023-07-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.4437017253234421,US
2023-07-01,Natural Gas,Utilities,110.1683,US
2023-07-01,Natural Gas Growth,Utilities Growth,-0.731661384948501,US
2023-07-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-5.010787880291911,US
2023-07-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.6127266319840841,US
2023-08-01,Total Index,Total,103.0951,US
2023-08-01,Total Index Growth,Total Growth,0.02221743593326941,US
2023-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.00217150691237399,US
2023-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.15245002496608873,US
2023-08-01,Final Products,Products,101.19,US
2023-08-01,Final Products Growth,Products Growth,0.15271829660208347,US
2023-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-1.2808176559281348,US
2023-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.35497326502618165,US
2023-08-01,Consumer Goods,Consumer Goods,102.1533,US
2023-08-01,Consumer Goods Growth,Consumer Goods Growth,0.2167122524339593,US
2023-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.5978157276904326,US
2023-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.7860490294338773,US
2023-08-01,Durable Consumer Goods,Consumer Goods,106.0569,US
2023-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.6954007007396688,US
2023-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.614501229427634,US
2023-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.21648977384673973,US
2023-08-01,Automotive Products,Consumer Goods,109.2058,US
2023-08-01,Automotive Products Growth,Consumer Goods Growth,-3.3815544657558094,US
2023-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,1.0892503346187965,US
2023-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,0.30418110199426085,US
2023-08-01,Manufacturing Total,Manufacturing,105.3429,US
2023-08-01,Manufacturing Total Growth,Manufacturing Growth,-0.1369831847215841,US
2023-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.4719355624749797,US
2023-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.09237036043465709,US
2023-08-01,Durable Manufacturing,Manufacturing,98.3065,US
2023-08-01,Durable Manufacturing Growth,Manufacturing Growth,-0.6221069348647745,US
2023-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.43725822870717135,US
2023-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.23359390556276785,US
2023-08-01,Nondurable Manufacturing,Manufacturing,96.0679,US
2023-08-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.24302186048938967,US
2023-08-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-4.094678035087817,US
2023-08-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.8701370867253644,US
2023-08-01,Mining,Mining,119.9166,US
2023-08-01,Mining Growth,Mining Growth,-0.4344905633432039,US
2023-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.485234254095973,US
2023-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.3850334940703082,US
2023-08-01,Electric and Gas Utilities,Utilities,106.2409,US
2023-08-01,Electric and Gas Utilities Growth,Utilities Growth,0.32408635881608916,US
2023-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-1.1358481722099412,US
2023-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.16880521716315933,US
2023-08-01,Electric Power,Utilities,105.5117,US
2023-08-01,Electric Power Growth,Utilities Growth,0.3500926352150824,US
2023-08-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.8795762372209137,US
2023-08-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.12477361833509448,US
2023-08-01,Natural Gas,Utilities,110.3624,US
2023-08-01,Natural Gas Growth,Utilities Growth,0.17618498243141545,US
2023-08-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.571354930328351,US
2023-08-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.4717012582942992,US
2023-09-01,Total Index,Total,103.3081,US
2023-09-01,Total Index Growth,Total Growth,0.2066053575776161,US
2023-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.2542026695329547,US
2023-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.2882503704802808,US
2023-09-01,Final Products,Products,101.0927,US
2023-09-01,Final Products Growth,Products Growth,-0.09615574661527848,US
2023-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.9638218266674992,US
2023-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.0932563083305693,US
2023-09-01,Consumer Goods,Consumer Goods,102.1499,US
2023-09-01,Consumer Goods Growth,Consumer Goods Growth,-0.00332833104754737,US
2023-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.887378817997686,US
2023-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.07826897140190692,US
2023-09-01,Durable Consumer Goods,Consumer Goods,106.7003,US
2023-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.6066554839901928,US
2023-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.588174562992605,US
2023-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.06737877827511785,US
2023-09-01,Automotive Products,Consumer Goods,109.759,US
2023-09-01,Automotive Products Growth,Consumer Goods Growth,0.5065665010466569,US
2023-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,1.8747827058230415,US
2023-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.17577868363233273,US
2023-09-01,Manufacturing Total,Manufacturing,105.9501,US
2023-09-01,Manufacturing Total Growth,Manufacturing Growth,0.5764033456455042,US
2023-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.659742914586726,US
2023-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.522763404657689,US
2023-09-01,Durable Manufacturing,Manufacturing,98.6334,US
2023-09-01,Durable Manufacturing Growth,Manufacturing Growth,0.3325314195907536,US
2023-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,0.5908050377374963,US
2023-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.2121145789732992,US
2023-09-01,Nondurable Manufacturing,Manufacturing,96.9976,US
2023-09-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.9677530163561432,US
2023-09-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.473381887240812,US
2023-09-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.04442462328161367,US
2023-09-01,Mining,Mining,120.89,US
2023-09-01,Mining Growth,Mining Growth,0.811730819586276,US
2023-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.06089965763652,US
2023-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.4077497467198654,US
2023-09-01,Electric and Gas Utilities,Utilities,106.1847,US
2023-09-01,Electric and Gas Utilities Growth,Utilities Growth,-0.05289864826069079,US
2023-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.5670977713416736,US
2023-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,3.011081860794751,US
2023-09-01,Electric Power,Utilities,105.7446,US
2023-09-01,Electric Power Growth,Utilities Growth,0.2207338143542348,US
2023-09-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.04467862692112412,US
2023-09-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,3.415287686778412,US
2023-09-01,Natural Gas,Utilities,108.3599,US
2023-09-01,Natural Gas Growth,Utilities Growth,-1.8144766695903705,US
2023-09-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-4.2241864574545485,US
2023-09-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.4781478986513488,US
2023-10-01,Total Index,Total,102.5781,US
2023-10-01,Total Index Growth,Total Growth,-0.7066241659656747,US
2023-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.04614057560126117,US
2023-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.1774447693833947,US
2023-10-01,Final Products,Products,100.5655,US
2023-10-01,Final Products Growth,Products Growth,-0.5215015525354416,US
2023-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.9125846509622116,US
2023-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.10021649671949628,US
2023-10-01,Consumer Goods,Consumer Goods,101.4192,US
2023-10-01,Consumer Goods Growth,Consumer Goods Growth,-0.7153213072161546,US
2023-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.6488709995577269,US
2023-10-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.25664081894196666,US
2023-10-01,Durable Consumer Goods,Consumer Goods,102.1855,US
2023-10-01,Durable Consumer Goods Growth,Consumer Goods Growth,-4.231290821112966,US
2023-10-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.843588129328244,US
2023-10-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.90189214284312,US
2023-10-01,Automotive Products,Consumer Goods,101.6233,US
2023-10-01,Automotive Products Growth,Consumer Goods Growth,-7.412330651700538,US
2023-10-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.1404425224122885,US
2023-10-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-3.956244843373369,US
2023-10-01,Manufacturing Total,Manufacturing,104.9638,US
2023-10-01,Manufacturing Total Growth,Manufacturing Growth,-0.9309099283530632,US
2023-10-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,1.1652709091723112,US
2023-10-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.27016084414721586,US
2023-10-01,Durable Manufacturing,Manufacturing,97.2021,US
2023-10-01,Durable Manufacturing Growth,Manufacturing Growth,-1.4511311584108344,US
2023-10-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.01356303701893768,US
2023-10-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.8356463321676499,US
2023-10-01,Nondurable Manufacturing,Manufacturing,96.2269,US
2023-10-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.7945557415853677,US
2023-10-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.172854216593257,US
2023-10-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.4393686839666788,US
2023-10-01,Mining,Mining,119.9735,US
2023-10-01,Mining Growth,Mining Growth,-0.7581272230953728,US
2023-10-01,Mining 3mo3my Growth,Mining 3mo3my Growth,4.890864455386357,US
2023-10-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.20405759940274049,US
2023-10-01,Electric and Gas Utilities,Utilities,105.7968,US
2023-10-01,Electric and Gas Utilities Growth,Utilities Growth,-0.3653068662434422,US
2023-10-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.5858213244960275,US
2023-10-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.358025227450744,US
2023-10-01,Electric Power,Utilities,105.282,US
2023-10-01,Electric Power Growth,Utilities Growth,-0.43746914736072506,US
2023-10-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.31859549677216714,US
2023-10-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,2.831503760448806,US
2023-10-01,Natural Gas,Utilities,108.5075,US
2023-10-01,Natural Gas Growth,Utilities Growth,0.13621275028861124,US
2023-10-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.4094208085204127,US
2023-10-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.5929249994532038,US
2023-11-01,Total Index,Total,102.8868,US
2023-11-01,Total Index Growth,Total Growth,0.3009414290184642,US
2023-11-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-0.08743114231279936,US
2023-11-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.07285733639021963,US
2023-11-01,Final Products,Products,100.9558,US
2023-11-01,Final Products Growth,Products Growth,0.388105264727967,US
2023-11-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.9511652264990844,US
2023-11-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.0209221132193571,US
2023-11-01,Consumer Goods,Consumer Goods,102.1301,US
2023-11-01,Consumer Goods Growth,Consumer Goods Growth,0.7009520879675657,US
2023-11-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.5062251305594678,US
2023-11-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.2974810731891431,US
2023-11-01,Durable Consumer Goods,Consumer Goods,106.841,US
2023-11-01,Durable Consumer Goods Growth,Consumer Goods Growth,4.55593014664506,US
2023-11-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.5503643917594845,US
2023-11-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.983060351613574,US
2023-11-01,Automotive Products,Consumer Goods,110.5159,US
2023-11-01,Automotive Products Growth,Consumer Goods Growth,8.75055228476147,US
2023-11-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.8368688057352802,US
2023-11-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.6250249942600057,US
2023-11-01,Manufacturing Total,Manufacturing,105.1687,US
2023-11-01,Manufacturing Total Growth,Manufacturing Growth,0.1952101581688126,US
2023-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,0.9309404049977044,US
2023-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.13635260581108533,US
2023-11-01,Durable Manufacturing,Manufacturing,98.1839,US
2023-11-01,Durable Manufacturing Growth,Manufacturing Growth,1.0100604822323778,US
2023-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-0.2297618057900297,US
2023-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6652958931526509,US
2023-11-01,Nondurable Manufacturing,Manufacturing,95.9833,US
2023-11-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.2531516654906252,US
